,Tweet,Date,Label
5602,rt federer survives youzhny set reach rd round,RT @ATPWorldTour: Federer survives Youzhny in 5 sets to reach the #usopen 3rd Round.,0
5603,roger made play five setter day tat st nd round when last time happened rare,so roger was made to play 2 five setters in 3 days tat too in 1st n 2nd round of GS.When was this last time happened.V rare #USOpen #Federer,0
5604,rt roger federer taken five set second time three day covddahgmtq htt,RT @BBCSport: Roger Federer was taken to five sets for the second time in three days at the #USOpen. https://t.co/vDdAhg2mtQ #bbctennis htt…,0
5605,at least rafa roger domi still wasnt easy,"At least Rafa, Roger and Domi are still there, but it wasn't easy for any of them... #USOpen",0
5606,federer the surface little bit slower year easy hit ace winner,"@KarikadaiBoy Federer:""The surface is a little bit slower this year, not so easy to hit aces and winners at will""#USOpen",1
5607,rt roger win nd setter row new york mikhail youzhny worrying,RT @WeAreTennis: Roger #Federer wins a 2nd 5-setter in a row in New-York vs Mikhail Youzhny 6-1 6-7 4-6 6-4 6-2! Worrying? 🤔 #USOpen https:…,0
5608,rt roger win nd setter row new york mikhail youzhny worrying,RT @WeAreTennis: Roger #Federer wins a 2nd 5-setter in a row in New-York vs Mikhail Youzhny 6-1 6-7 4-6 6-4 6-2! Worrying? 🤔 #USOpen https:…,0
5609,rt federer the surface little bit slower year easy hit ace winner,"RT @Ubitennis: Federer:""The surface is a little bit slower this year, not so easy to hit aces and winners at will""#USOpen",1
5610,rt federer survives youzhny set reach rd round,RT @ATPWorldTour: Federer survives Youzhny in 5 sets to reach the #usopen 3rd Round.,0
5611,rt roger federers backhand stunk real bad,RT @BenRothenberg: Roger Federer's backhand at this #USOpen has stunk real bad.,0
5612,rt what break point by roger federer,RT @TenisKanali: WHAT A BREAK POINT BY ROGER FEDERER 💥🔥☇,1
5613,rafa federer last night,Rafa and Federer last night 😩 #USOpen,1
5614,federer really need improve game two setter victory isnt comfortable,Federer really needs to improve his game.  Two 5-setter victories isn't comfortable..  #usopen #tennis #Usopen2017,0
5615,rt roger win nd setter row new york mikhail youzhny worrying,RT @WeAreTennis: Roger #Federer wins a 2nd 5-setter in a row in New-York vs Mikhail Youzhny 6-1 6-7 4-6 6-4 6-2! Worrying? 🤔 #USOpen https:…,0
5616,rt through set federer hit backhand winner backhand unforced error this year strength,"RT @BenRothenberg: Through 8 sets at #USOpen, Federer has hit 10 backhand winners vs 48 backhand unforced errors. This year's strength has…",1
5617,rt federer my back better first round happy grind,"RT @Ubitennis: Federer:""My back is better than the first round. Happy to be through, it was a grind""#USOpen",1
5618,rt federer the surface little bit slower year easy hit ace winner,"RT @Ubitennis: Federer:""The surface is a little bit slower this year, not so easy to hit aces and winners at will""#USOpen",1
5619,rt federer im playing bad lot ups down expected given preparation,"RT @vgibertini: Federer:""I'm not playing all that bad, just a lot of ups and downs, but I expected it given my preparation"" #USOpen",0
5620,rt federer survives youzhny set reach rd round,RT @ATPWorldTour: Federer survives Youzhny in 5 sets to reach the #usopen 3rd Round.,0
5621,rt federer the surface little bit slower year easy hit ace winner,"RT @Ubitennis: Federer:""The surface is a little bit slower this year, not so easy to hit aces and winners at will""#USOpen",1
5622,rt federer im playing bad lot ups down expected given preparation,"RT @vgibertini: Federer:""I'm not playing all that bad, just a lot of ups and downs, but I expected it given my preparation"" #USOpen",0
5623,rt roger federer survives another five set match beat mikhail youhzny reach,"RT @josemorgado: Roger Federer survives another five sets match, beats Mikhail Youhzny 6-1, 6-7(3), 4-6, 6-4, 6-2 to reach the #USOpen R3.…",0
5624,just finishing day match roger looked roger like again im concerned,Just now finishing up with #USOpen day matches. Roger looked......not at all Roger-like. Again. I'm concerned.  😬😕,0
5625,five setter federer surviving well sure much still survive two week intense tennis,Five setter again for Federer. Surviving well but not sure how much he still has in him to survive two weeks of intense Tennis. #USOpen,0
5626,inconsistent roger federer survives another five set match open,Inconsistent Roger Federer survives another five-set match at U.S. Open,0
5627,rt youzhny put positive spin losing streak federer,RT @ConceptGrp: Youzhny puts positive spin on 17-0 losing streak with Federer,1
5628,rt federer the surface little bit slower year easy hit ace winner,"RT @Ubitennis: Federer:""The surface is a little bit slower this year, not so easy to hit aces and winners at will""#USOpen",1
5629,rt federer im playing bad lot ups down expected given preparation,"RT @vgibertini: Federer:""I'm not playing all that bad, just a lot of ups and downs, but I expected it given my preparation"" #USOpen",0
5630,rt federer the surface little bit slower year easy hit ace winner,"RT @Ubitennis: Federer:""The surface is a little bit slower this year, not so easy to hit aces and winners at will""#USOpen",1
5631,rt just goat roger he win another close setter,RT @JhaSanjay: Just what is GOAT Roger #Federer up to? He wins another close 5 setter at the #USOpen .,0
5632,wake find federer managed survive second round first second round stretched five setter,I wake up and find Federer managed to survive the second round. First and second rounds both stretched to five setters. #USOpen,0
5633,rafa keep good game eventually go federer open final semi colgkwvnkomm,@usopen @RafaelNadal Rafa! keep the good games up and eventually go against federer in  the US Open Finals or Semis… https://t.co/lgKWVnKoMm,1
5634,rt federer survives youzhny set reach rd round,RT @ATPWorldTour: Federer survives Youzhny in 5 sets to reach the #usopen 3rd Round.,0
5635,champion need competition bring best nadal federer missing competition djoker murray wawrinka,"@usopen Champions need competition to bring out their best. Nadal and Federer missing competition from Djoker, Murray and Wawrinka #USOpen",1
5636,that relief federer nadal making easy fan,That was a relief. Federer and Nadal not making it easy for their fans. #USOpen,0
5637,phew roger somehow rafa rd round win please,Phew... Roger (somehow) and Rafa through to the 3rd round. 3 more wins for both of them please 🙏 #USOpen,0
5638,nadal survives taro daniel scare join federer needed set colbkvccmla,"#USOpen: Nadal survives Taro Daniel scare 4-6, 6-3, 6-2, 6-2 to join Federer, who needed 5 sets himself, in R3 https://t.co/lBKV2ccMLa",1
5639,nadal federer struggled early round lack competition one reason coyqadub,@usopen Nadal and Federer have both struggled in their early rounds. Lack of competition can be one of the reasons… https://t.co/05YQ3adub5,1
5640,nadal federer,Nadal v federer,1
5641,really really hope nadal federer play tournament,really really hope Nadal and Federer play each other in this tournament #usopen,1
5642,rt federer survives youzhny set reach rd round,RT @ATPWorldTour: Federer survives Youzhny in 5 sets to reach the #usopen 3rd Round.,0
5643,rt federer im playing bad lot ups down expected given preparation,"RT @vgibertini: Federer:""I'm not playing all that bad, just a lot of ups and downs, but I expected it given my preparation"" #USOpen",0
5644,rt roger win nd setter row new york mikhail youzhny worrying,RT @WeAreTennis: Roger #Federer wins a 2nd 5-setter in a row in New-York vs Mikhail Youzhny 6-1 6-7 4-6 6-4 6-2! Worrying? 🤔 #USOpen https:…,0
5645,ostapenko dimitrov federer co day open highlight commentary comldlpftpk,"Ostapenko, Dimitrov, Federer &amp; Co. Day 4 #USOpen Open highlights commentary by @michaelcdickens https://t.co/MLDLPf2tPk",0
5646,rt federer asked no draft pick nico today good find co,RT @davidsatriano: Federer was asked about @NJDevils No. 1 draft pick Nico today. Good find by @helenenothelen #USOpen #Devils https://t.co…,1
5647,rt buzz thing getting little whack dootle musing roger serena beatles cotbklz,"RT @BillSimons1: #USOpen Buzz – ""Things are getting a little whack-a-dootle"". Musings on Roger, Serena and the Beatles https://t.co/tB6K2lZ…",1
5648,rt federer survives youzhny set reach rd round,RT @ATPWorldTour: Federer survives Youzhny in 5 sets to reach the #usopen 3rd Round.,0
5649,rt federer survives youzhny set reach rd round,RT @ATPWorldTour: Federer survives Youzhny in 5 sets to reach the #usopen 3rd Round.,0
5650,rt buzz thing getting little whack dootle musing roger serena beatles cotbklz,"RT @BillSimons1: #USOpen Buzz – ""Things are getting a little whack-a-dootle"". Musings on Roger, Serena and the Beatles https://t.co/tB6K2lZ…",1
5651,legend action first time career set match all best roger legend cocemeiknra,"Legend in action.First time in career a 5set match in R1, R2.All the best Roger Legend for R3. #believeyoucan… https://t.co/c4EMEikNrA",1
5652,rt just exclaimed allez roger desk,"RT @JulieSchwartz1: @usopen @rogerfederer Just exclaimed ""Allez Roger!"" at my desk. #SorryNotSorry #RF #USOpen",0
5653,rt battling roger federer beat youzhny five set move third round,RT @thefield_in: Battling Roger Federer beats Youzhny in five sets to move to third round at #USOpen,0
5654,rt roger win nd setter row new york mikhail youzhny worrying,RT @WeAreTennis: Roger #Federer wins a 2nd 5-setter in a row in New-York vs Mikhail Youzhny 6-1 6-7 4-6 6-4 6-2! Worrying? 🤔 #USOpen https:…,0
5655,rt just goat roger he win another close setter,RT @JhaSanjay: Just what is GOAT Roger #Federer up to? He wins another close 5 setter at the #USOpen .,0
5656,rt roger match lost serve match wimbledon coyqmcilvo,RT @ryvlin: Roger after 2 #USOpen matches lost his serve 2x more than after 7 matches at Wimbledon https://t.co/y5qmcil7Vo,0
5657,rt federer im playing bad lot ups down expected given preparation,"RT @vgibertini: Federer:""I'm not playing all that bad, just a lot of ups and downs, but I expected it given my preparation"" #USOpen",0
5658,dimitov lost federer lost two set nadal think god telling office work waste time,"Dimitov lost, Federer lost two sets, then Nadal won 2. I think God is telling me to do my office work and not waste my time 😂😂#usopen",0
5659,another setter federer this open definitely gon na throw surprise,Another 5 setter for Federer.. This open is definitely gonna throw up some surprises!!,0
5660,rt just goat roger he win another close setter,RT @JhaSanjay: Just what is GOAT Roger #Federer up to? He wins another close 5 setter at the #USOpen .,0
5661,rt federer win another five setter rogers win record longest match,"RT @News18Sports: #USOpen Federer wins another five-setter, Rogers wins record longest match,",0
5662,rt roger federer survives another five set match beat mikhail youhzny reach,"RT @josemorgado: Roger Federer survives another five sets match, beats Mikhail Youhzny 6-1, 6-7(3), 4-6, 6-4, 6-2 to reach the #USOpen R3.…",0
5663,rt roger federer taken five set second time three day covddahgmtq htt,RT @BBCSport: Roger Federer was taken to five sets for the second time in three days at the #USOpen. https://t.co/vDdAhg2mtQ #bbctennis htt…,0
5664,federer win another five setter rogers win record longest match,"#USOpen Federer wins another five-setter, Rogers wins record longest match,",0
5665,rt federer the surface little bit slower year easy hit ace winner,"RT @Ubitennis: Federer:""The surface is a little bit slower this year, not so easy to hit aces and winners at will""#USOpen",1
5666,rt for nd match row roger federer survives set,"RT @thefield_in: For the 2nd match in a row, Roger Federer survives in 5 sets.",0
5667,rt roger federers backhand stunk real bad,RT @BenRothenberg: Roger Federer's backhand at this #USOpen has stunk real bad.,0
5668,rt roger th set hard game finally victory bravo roger cohsfksmk,RT @dm_mauron: Roger won in 5th set hard game but finally victory Bravo Roger 👍🏻👍🏻👏🏻👏🏻😍🇨🇭  #Federer #usopen https://t.co/2Hs6Fks5mk,0
5669,rt federer survives youzhny set reach rd round,RT @ATPWorldTour: Federer survives Youzhny in 5 sets to reach the #usopen 3rd Round.,0
5670,rt for nd match row roger federer survives set,"RT @thefield_in: For the 2nd match in a row, Roger Federer survives in 5 sets.",0
5671,the amount trouble rafa roger early round inspire confidence,The amount of trouble that Rafa &amp; Roger have been having in these early rounds does not inspire confidence. #usopen,1
5672,rt federer asked no draft pick nico today good find co,RT @davidsatriano: Federer was asked about @NJDevils No. 1 draft pick Nico today. Good find by @helenenothelen #USOpen #Devils https://t.co…,1
